user_id,matches,recomendations,train,eval
U_7595262,0,1,3,1
U_4330843,0,2,5,2
U_6675803,0,1,3,1
U_10362286,0,1,3,1
U_10723311,0,1,3,1
U_9391731,0,2,4,2
U_7694946,0,2,4,2
U_1844582,0,1,3,1
U_9422221,0,2,5,2
U_10869178,0,1,3,1
U_10621770,0,1,3,1
U_8201489,0,2,6,2
U_9869417,0,1,3,1
U_8663247,0,1,3,1
U_7479142,0,2,5,2
U_6425946,0,1,3,1
U_3002781,0,1,3,1
U_4152651,0,2,4,2
U_7051444,0,2,4,2
U_8134489,0,1,3,1
U_10562134,1,1,3,1
U_711810,0,2,3,2
U_7447441,0,2,6,2
U_1876561,0,1,3,1
U_10491574,0,1,3,1
U_248602,0,9,25,9
U_8841956,0,1,3,1
U_238189,0,2,4,2
U_4468695,0,2,3,2
U_4441238,0,2,6,2
U_6707361,0,2,5,2
U_7374371,0,2,5,2
U_10264644,0,1,3,1
U_249589,0,2,3,2
U_3112447,0,2,6,2
U_9342753,0,1,3,1
U_9015373,0,3,8,3
U_5221314,0,1,3,1
U_9579929,1,2,5,2
U_6086597,0,1,3,1
U_10453184,0,2,4,2
U_10794728,0,2,5,2
U_2464120,0,3,6,3
U_9743285,0,1,3,1
U_585053,1,2,5,2
U_2452509,0,2,6,2
U_2452508,0,6,17,6
U_2013552,0,3,6,3
U_741775,0,4,12,4
U_10527559,0,1,3,1
U_9002054,0,1,3,1
U_8490011,0,2,4,2
U_321187,0,2,5,2
U_3023708,0,3,7,3
U_3023709,0,2,4,2
U_10970519,0,1,3,1
U_8205442,0,1,3,1
U_4461886,0,2,3,2
U_6334049,0,2,4,2
U_4580425,0,1,3,1
U_8954286,0,1,3,1
U_6640276,0,1,3,1
U_11666926,0,1,3,1
U_2488210,1,2,3,2
U_6681573,0,3,9,3
U_152172,0,2,4,2
U_9889974,1,1,3,1
U_7805674,0,2,4,2
U_2455804,0,1,3,1
U_9442704,0,2,4,2
U_520663,0,3,6,3
U_10913884,0,1,3,1
U_7804463,0,2,4,2
U_9141741,0,2,3,2
U_8093103,0,3,7,3
U_630191,0,2,4,2
U_6414822,0,1,3,1
U_11809129,0,1,3,1
U_10849544,0,1,3,1
U_6064153,0,1,3,1
U_9362441,0,1,3,1
U_10423254,0,2,3,2
U_4695897,0,4,9,4
U_10496163,0,2,3,2
U_2451266,0,2,4,2
U_8882279,1,2,3,2
U_4262764,0,1,3,1
U_7981891,0,2,3,2
U_8473912,0,2,5,2
U_6112945,0,1,3,1
U_8516026,0,2,4,2
U_10900734,0,7,21,7
U_1953536,1,1,3,1
U_25340,0,5,14,5
U_6570548,1,2,3,2
U_9273526,0,1,3,1
U_10231978,0,2,3,2
U_9683000,0,3,7,3
U_8198541,0,1,3,1
U_6677160,0,1,3,1
U_7799010,0,2,3,2
U_473256,0,4,10,4
U_8519313,0,1,3,1
U_6965627,0,2,6,2
U_2547986,0,2,4,2
U_9777069,0,1,3,1
U_6050320,0,2,3,2
U_6701154,0,2,5,2
U_8503546,0,1,3,1
U_6885436,0,3,8,3
U_1919633,0,8,23,8
U_10193421,0,1,3,1
U_7966750,0,2,5,2
U_10241043,0,1,3,1
U_1096081,0,2,5,2
U_7085422,0,2,6,2
U_10595797,0,2,4,2
U_8977055,0,1,3,1
U_1012886,0,1,3,1
U_671150,0,2,3,2
U_8513952,0,1,3,1
U_2738551,0,3,7,3
U_8834650,0,1,3,1
U_3252906,0,2,4,2
U_10367335,0,2,5,2
U_3209306,0,3,6,3
U_9697684,1,2,3,2
U_7416201,0,2,3,2
U_670166,0,3,6,3
U_615318,0,2,3,2
U_10759067,0,2,4,2
U_6047349,0,1,3,1
U_8454571,0,2,4,2
U_3236133,0,2,4,2
U_8042217,0,1,3,1
U_8125341,0,2,4,2
U_5174543,1,1,3,1
U_7072884,0,2,3,2
U_7996919,0,6,15,6
U_4440627,0,1,3,1
U_594341,0,1,3,1
U_10320106,0,2,4,2
U_2317794,0,2,3,2
U_11589620,0,1,3,1
U_7424303,0,2,4,2
U_2863189,0,2,4,2
U_6415730,0,1,3,1
U_1528016,0,1,3,1
U_461112,0,3,7,3
U_705444,0,4,11,4
U_9520767,0,2,5,2
U_9022917,0,2,6,2
U_4534574,0,2,4,2
U_11348029,0,2,3,2
U_8415141,0,1,3,1
U_311754,0,3,6,3
U_8537606,0,2,3,2
U_10749540,0,2,4,2
U_7004062,0,2,6,2
U_8039900,0,4,10,4
U_6920979,0,2,4,2
U_3063806,0,3,6,3
U_196246,0,2,4,2
U_5370704,0,1,3,1
U_10691055,0,2,3,2
U_7408191,0,1,3,1
U_6089588,0,1,3,1
U_160994,0,1,3,1
U_7880947,0,4,9,4
U_6558606,0,2,4,2
U_8521183,0,2,3,2
U_6448333,0,3,8,3
U_6611256,0,2,3,2
U_8032554,0,2,6,2
U_1078824,0,3,7,3
U_357915,0,1,3,1
U_7679319,0,3,8,3
U_9112463,0,2,4,2
U_6809868,1,2,4,2
U_9222679,0,2,3,2
U_130937,0,3,7,3
U_1645524,0,2,3,2
U_1992684,0,2,3,2
U_7153294,0,2,6,2
U_4443949,0,1,3,1
U_5103659,0,2,4,2
U_8506813,0,1,3,1
U_6727411,0,2,3,2
U_6894320,0,2,5,2
U_8070090,0,1,3,1
U_8275396,0,1,3,1
U_254710,1,1,3,1
U_8589592,0,1,3,1
U_2755953,0,1,3,1
U_8437015,0,2,6,2
U_6179490,0,1,3,1
U_6179495,0,1,3,1
U_9915428,1,2,6,2
U_100503,0,2,3,2
U_9488441,0,5,14,5
U_1044767,0,1,3,1
U_9441,0,2,4,2
U_11837536,0,2,3,2
U_231121,0,1,3,1
U_231120,0,4,9,4
U_8378064,0,2,3,2
U_8378067,0,1,3,1
U_74367,0,3,9,3
U_10132615,0,1,3,1
U_3005595,0,1,3,1
U_6671899,0,1,3,1
U_7372129,0,1,3,1
U_3926,0,2,3,2
U_7145567,0,3,7,3
U_10603115,0,1,3,1
U_5948892,0,3,6,3
U_9015975,0,2,3,2
U_9045560,0,1,3,1
U_2915485,0,2,3,2
U_297880,0,1,3,1
U_4387773,0,1,3,1
U_6967870,0,2,3,2
U_8365236,0,1,3,1
U_2544308,0,4,11,4
U_7157823,0,2,4,2
U_7157822,0,3,6,3
U_9369987,0,2,4,2
U_10232121,0,2,4,2
U_5371280,0,2,5,2
U_8120045,0,3,7,3
U_9465907,0,1,3,1
U_6736306,0,2,3,2
U_3625413,0,2,3,2
U_2854429,0,1,3,1
U_5145043,0,6,15,6
U_8428130,0,1,3,1
U_8428137,0,1,3,1
U_8428136,0,3,7,3
U_8404841,0,4,12,4
U_10233194,0,1,3,1
U_6269738,0,2,5,2
U_2539631,0,2,3,2
U_9745828,0,2,3,2
U_9592101,0,3,8,3
U_7881528,0,2,6,2
U_10253976,0,2,6,2
U_8386125,0,3,7,3
U_2316136,0,1,3,1
U_10724048,0,2,3,2
U_631768,0,3,6,3
U_7201284,0,1,3,1
U_8059773,0,2,3,2
U_6823436,0,1,3,1
U_9259896,0,1,3,1
U_9259899,0,1,3,1
U_5054227,0,1,3,1
U_2679392,0,1,3,1
U_2869974,0,2,3,2
U_8586591,0,2,5,2
U_10993068,0,1,3,1
U_1086273,0,2,3,2
U_6570233,0,3,6,3
U_9072520,0,1,3,1
U_7921860,1,2,4,2
U_2955215,0,2,3,2
U_8796843,0,2,3,2
U_6409709,0,2,3,2
U_6648148,0,2,4,2
U_9743588,0,2,6,2
U_2901240,0,2,3,2
U_7788580,0,2,3,2
U_7019500,0,1,3,1
U_9578838,0,1,3,1
U_448897,0,2,3,2
U_10556114,0,1,3,1
U_8811795,0,2,5,2
U_8811790,0,2,4,2
U_9449923,0,3,9,3
U_8405547,0,1,3,1
U_3177173,0,1,3,1
U_1985715,0,2,4,2
U_4416819,0,3,8,3
U_2900418,0,2,3,2
U_1818655,0,2,5,2
U_4168716,0,1,3,1
U_3099581,0,4,12,4
U_343421,0,4,10,4
U_252820,0,2,3,2
U_10567933,0,1,3,1
U_7993433,0,1,3,1
U_326215,0,1,3,1
U_423679,0,1,3,1
U_9753979,0,2,5,2
U_8861444,0,2,5,2
U_8190875,0,2,4,2
U_10165904,0,2,4,2
U_6941743,0,2,5,2
U_718286,0,3,9,3
U_6855952,0,4,9,4
U_9507157,0,2,3,2
U_8008134,0,2,3,2
U_8008136,0,1,3,1
U_5368708,0,1,3,1
U_10820465,0,1,3,1
U_171901,0,2,4,2
U_4380461,0,2,4,2
U_8513718,0,2,6,2
U_6835311,0,4,11,4
U_6590651,0,1,3,1
U_8375361,0,2,3,2
U_246753,0,2,4,2
U_10810263,0,1,3,1
U_8267888,0,2,6,2
U_5137101,0,1,3,1
U_733629,0,2,3,2
U_8188581,0,3,9,3
U_6870168,0,2,5,2
U_6983908,0,3,8,3
U_7829056,0,1,3,1
U_1735953,0,1,3,1
U_4428587,0,5,13,5
U_9870298,0,1,3,1
U_8444408,0,1,3,1
U_6706406,1,2,5,2
U_8423927,0,2,6,2
U_2274711,1,19,55,19
U_6517793,0,4,10,4
U_9068772,0,2,4,2
U_9275844,0,2,3,2
U_6883662,0,2,4,2
U_2537394,0,1,3,1
U_4661810,0,1,3,1
U_4543513,0,2,5,2
U_8003437,0,1,3,1
U_9376589,0,3,8,3
U_7656497,0,1,3,1
U_8425235,0,2,4,2
U_6403031,0,1,3,1
U_7128758,0,1,3,1
U_10380158,0,1,3,1
U_6844776,0,2,4,2
U_10484861,0,1,3,1
U_806484,0,2,4,2
U_1086523,0,3,6,3
U_7944768,0,2,6,2
U_7110577,0,2,4,2
U_6805570,0,2,5,2
U_10819594,0,2,4,2
U_10805953,0,2,3,2
U_10830900,0,2,3,2
U_7355017,0,2,3,2
U_2519461,0,2,3,2
U_472433,0,1,3,1
U_10244097,0,1,3,1
U_313785,0,2,5,2
U_10498250,0,1,3,1
U_19631,0,2,3,2
U_2555945,0,1,3,1
U_4824023,0,4,10,4
U_8208541,0,2,4,2
U_7095864,0,2,3,2
U_7416304,0,2,3,2
U_8069033,0,2,4,2
U_9018504,0,1,3,1
U_9080167,0,3,9,3
U_3077202,0,2,3,2
U_7082605,0,2,3,2
U_1990511,0,2,3,2
U_421466,0,2,4,2
U_2979901,0,2,4,2
U_8444340,0,1,3,1
U_7593691,0,2,4,2
U_678558,0,2,5,2
U_6642468,1,2,3,2
U_6320841,0,2,4,2
U_9316664,0,1,3,1
U_11630698,0,2,4,2
U_7139310,0,2,5,2
U_7660693,0,2,3,2
U_101164,0,4,12,4
U_7863836,0,1,3,1
U_7194310,0,3,8,3
U_8877746,1,1,3,1
U_8374710,0,2,3,2
U_7422047,1,1,3,1
U_8161193,0,2,5,2
U_1038535,0,3,8,3
U_8053576,0,2,6,2
U_10041835,0,2,6,2
U_9970657,0,1,3,1
U_11773852,0,2,3,2
U_8794953,0,3,8,3
U_7359145,0,2,5,2
U_9552331,0,1,3,1
U_6428614,0,2,4,2
U_3016486,0,2,6,2
U_3191023,0,2,4,2
U_3191026,0,1,3,1
U_9425424,0,1,3,1
U_9041404,0,1,3,1
U_7074352,0,2,4,2
U_7970233,0,2,6,2
U_7970234,0,3,7,3
U_6414247,0,4,9,4
U_2504636,0,2,4,2
U_6429448,0,4,10,4
U_7634765,1,2,3,2
U_1851688,0,2,3,2
U_2942613,0,3,8,3
U_6140472,0,2,4,2
U_8168274,0,1,3,1
U_10342689,0,2,6,2
U_2633878,0,1,3,1
U_10150862,0,3,7,3
U_5370607,1,2,4,2
U_7096342,0,2,3,2
U_7096340,0,2,3,2
U_356667,0,2,4,2
U_8163609,0,7,18,7
U_9678765,0,2,3,2
U_8496794,0,6,15,6
U_11387013,0,1,3,1
U_9898811,0,1,3,1
U_10915309,0,1,3,1
U_9082810,0,2,6,2
U_438859,0,2,5,2
U_8421992,0,2,5,2
U_6686254,0,1,3,1
U_232327,0,4,9,4
U_9764115,0,1,3,1
U_7767288,0,1,3,1
U_2669810,0,1,3,1
U_8035289,0,2,4,2
U_10773103,0,2,5,2
U_7787598,0,1,3,1
U_160161,0,2,3,2
U_9068495,0,2,4,2
U_6455266,0,2,3,2
U_89152,0,3,9,3
U_11687360,0,1,3,1
U_2703925,0,2,3,2
U_6894267,0,1,3,1
U_5172985,0,1,3,1
U_8858731,0,4,11,4
U_175545,0,3,8,3
U_8417416,0,2,3,2
U_4488575,0,2,4,2
U_8417410,0,2,4,2
U_6903276,0,1,3,1
U_8437133,0,2,3,2
U_3037586,0,2,6,2
U_318125,0,2,3,2
U_8571212,0,2,4,2
U_7201849,0,2,3,2
U_7201846,0,2,3,2
U_2672,0,4,11,4
U_2674,0,1,3,1
U_8226996,0,2,5,2
U_10852938,0,3,6,3
U_11875723,1,1,3,1
U_151933,0,5,13,5
U_8418401,0,2,3,2
U_679362,1,2,5,2
U_1736905,1,2,3,2
U_10574743,0,3,9,3
U_8719452,0,2,5,2
U_535975,0,3,6,3
U_8090920,0,2,4,2
U_8431598,0,1,3,1
U_7129865,0,2,4,2
U_7518677,0,1,3,1
U_8957420,0,1,3,1
U_8957422,0,2,6,2
U_3852123,0,3,6,3
U_2801447,0,1,3,1
U_2921490,0,2,6,2
U_6641575,0,2,6,2
U_10556758,0,1,3,1
U_9426426,0,2,6,2
U_8559723,0,5,13,5
U_1812684,0,3,6,3
U_5311006,0,2,3,2
U_632297,0,1,3,1
U_9238153,0,2,4,2
U_9238150,0,2,4,2
U_8555575,0,2,5,2
U_10880496,0,1,3,1
U_8780232,0,3,7,3
U_6822360,0,2,3,2
U_1915586,0,2,5,2
U_7155588,0,1,3,1
U_9550756,0,1,3,1
U_9969491,0,1,3,1
U_7525936,0,2,5,2
U_8405932,0,1,3,1
U_10326152,0,1,3,1
U_6547513,0,3,6,3
U_7732286,0,2,3,2
U_6952600,0,2,5,2
U_7694214,0,2,5,2
U_6089839,0,2,3,2
U_1087120,0,2,3,2
U_4475838,0,2,3,2
U_6995826,0,1,3,1
U_10503132,0,2,4,2
U_7092616,0,2,4,2
U_33269,0,2,5,2
U_8654092,0,3,8,3
U_6771429,0,2,6,2
U_6166740,0,2,3,2
U_7146410,0,2,3,2
U_3203604,0,1,3,1
U_10882037,0,1,3,1
U_9812670,2,2,3,2
U_1643310,1,3,6,3
U_1086195,0,2,3,2
U_3278806,0,2,4,2
U_8774244,0,1,3,1
U_3133298,0,2,4,2
U_3265553,0,2,3,2
U_6520707,0,1,3,1
U_8002196,0,2,4,2
U_7854010,0,2,3,2
U_7983306,0,1,3,1
U_10455635,0,1,3,1
U_2960097,0,3,7,3
U_7714703,0,3,6,3
U_6369269,0,2,4,2
U_2863593,0,1,3,1
U_490251,0,1,3,1
U_2464366,0,2,4,2
U_9517080,0,1,3,1
U_9615296,0,3,6,3
U_8910474,0,2,3,2
U_8910471,0,2,3,2
U_9318280,0,1,3,1
U_8566228,0,2,3,2
U_3190489,0,1,3,1
U_8750081,0,2,3,2
U_10556038,0,1,3,1
U_145487,0,1,3,1
U_145489,0,2,3,2
U_86600,0,2,5,2
U_7081746,0,2,3,2
U_9480657,0,2,4,2
U_422522,0,1,3,1
U_4443361,1,2,3,2
U_9479877,0,1,3,1
U_9438408,0,1,3,1
U_9707783,0,2,4,2
U_10240480,0,2,3,2
U_9222569,0,2,3,2
U_9889732,0,4,10,4
U_8880497,0,1,3,1
U_593199,0,2,5,2
U_6845353,0,1,3,1
U_6888958,0,1,3,1
U_5390565,0,1,3,1
U_6640938,0,4,9,4
U_8819698,0,2,5,2
U_8819694,0,1,3,1
U_1047727,0,2,3,2
U_1946253,0,2,3,2
U_9921372,1,1,3,1
U_8260715,0,2,4,2
U_6273234,1,1,3,1
U_8392211,0,2,4,2
U_8866395,0,1,3,1
U_1529588,0,2,3,2
U_8375220,0,2,3,2
U_8921569,0,2,5,2
U_10003289,1,1,3,1
U_215595,0,2,6,2
U_4358665,0,2,5,2
U_6549320,0,1,3,1
U_10572558,0,2,4,2
U_8443151,0,2,4,2
U_8495657,0,1,3,1
U_6309171,0,1,3,1
U_8266622,0,2,4,2
U_6373718,0,2,5,2
U_8690869,0,1,3,1
U_1102003,0,2,3,2
U_15799,0,3,6,3
U_1016079,0,4,9,4
U_3208645,0,2,5,2
U_3375526,0,2,3,2
U_265318,0,2,3,2
U_3705625,0,1,3,1
U_6192848,0,3,9,3
U_2917404,0,1,3,1
U_9091440,0,2,3,2
U_3380125,0,1,3,1
U_8267038,0,1,3,1
U_8170718,0,2,3,2
U_2802545,0,1,3,1
U_1717814,0,2,3,2
U_8158570,0,2,6,2
U_7696055,0,1,3,1
U_11764261,0,1,3,1
U_8451974,0,1,3,1
U_8451978,0,1,3,1
U_10575850,0,2,3,2
U_10317635,0,2,3,2
U_10195484,0,2,3,2
U_5219966,0,2,3,2
U_2320911,0,1,3,1
U_8155864,0,2,3,2
U_7073146,0,1,3,1
U_8487990,0,2,6,2
U_582215,0,2,3,2
U_10270016,1,2,3,2
U_9815125,0,2,6,2
U_6059206,0,4,10,4
U_8988987,0,2,4,2
U_7138526,0,2,3,2
U_10238656,1,1,3,1
U_7952639,0,2,3,2
U_2731537,0,2,5,2
U_122070,0,3,9,3
U_7074510,0,1,3,1
U_9071470,0,2,4,2
U_9982832,1,1,3,1
U_6058522,0,2,6,2
U_10461744,1,2,4,2
U_3209102,0,2,5,2
U_4943045,0,1,3,1
U_8443634,0,1,3,1
U_2921930,0,4,12,4
U_85599,0,2,5,2
U_7082102,0,3,7,3
U_7089481,0,2,3,2
U_11693817,0,1,3,1
U_278160,0,2,5,2
U_8106047,0,2,3,2
U_11862028,0,2,4,2
U_9653903,0,2,5,2
U_2442050,0,3,6,3
U_1040943,0,2,3,2
U_2434215,0,1,3,1
U_6558141,0,2,3,2
U_6717940,0,2,4,2
U_6717945,0,1,3,1
U_566039,0,2,5,2
U_7686442,0,1,3,1
U_8869206,0,3,8,3
U_3035762,0,2,3,2
U_10403307,0,1,3,1
U_28631,0,3,8,3
U_9762727,0,1,3,1
U_8449321,0,2,4,2
U_3736223,0,2,3,2
U_8398673,0,1,3,1
U_2496543,0,1,3,1
U_9484034,0,2,6,2
U_11597816,0,1,3,1
U_8727523,1,1,3,1
U_10509711,0,2,6,2
U_5703436,0,2,3,2
U_2675921,0,1,3,1
U_8850373,0,1,3,1
U_9763352,0,2,5,2
U_138356,0,2,6,2
U_6256378,0,1,3,1
U_10738370,0,2,4,2
U_10414292,0,1,3,1
U_9258256,0,1,3,1
U_5244171,0,1,3,1
U_7421317,0,2,4,2
U_7421314,0,1,3,1
U_9562587,0,2,3,2
U_9939092,0,1,3,1
U_9477851,0,2,4,2
U_46493,0,2,3,2
U_6528308,0,1,3,1
U_9360183,0,1,3,1
U_162337,0,2,3,2
U_8122058,0,2,3,2
U_7373475,0,3,7,3
U_8183084,0,1,3,1
U_1230202,0,1,3,1
U_2681078,0,1,3,1
U_11710209,0,2,3,2
U_193877,0,3,8,3
U_4502614,0,2,3,2
U_8632741,0,3,8,3
U_6961,0,1,3,1
U_6965,0,4,9,4
U_4584002,0,2,5,2
U_453780,0,1,3,1
U_2754039,0,1,3,1
U_4292768,0,1,3,1
U_9485924,0,1,3,1
U_6112636,0,3,9,3
U_6941885,0,1,3,1
U_7789949,0,3,7,3
U_9381957,2,2,4,2
U_10111018,0,2,5,2
U_8580509,0,3,6,3
U_6903928,0,2,3,2
U_6593500,0,2,4,2
U_9427189,0,2,3,2
U_7540182,0,2,3,2
U_693301,0,3,9,3
U_6303852,0,2,3,2
U_8168640,0,2,5,2
U_8204670,0,2,5,2
U_8204672,0,1,3,1
U_8204674,0,3,7,3
U_7551250,0,3,9,3
U_10245615,0,1,3,1
U_1104168,0,4,9,4
U_296143,0,1,3,1
U_10746811,0,3,7,3
U_11334266,0,1,3,1
U_161637,0,4,9,4
U_6280112,0,2,4,2
U_708657,0,1,3,1
U_8205067,0,3,6,3
U_9519077,0,1,3,1
U_6610606,0,5,12,5
U_375741,0,2,5,2
U_10695036,0,1,3,1
U_10593214,0,2,4,2
U_8200495,0,3,8,3
U_10555377,1,1,3,1
U_6230626,0,3,7,3
U_7278880,0,1,3,1
U_10516153,1,2,3,2
U_2595398,0,2,4,2
U_9224145,0,2,4,2
U_9518264,0,1,3,1
U_4204209,0,4,9,4
U_3214950,0,1,3,1
U_9604613,0,2,4,2
U_10832591,0,1,3,1
U_1049886,0,2,3,2
U_685330,0,1,3,1
U_6921243,0,2,4,2
U_9488648,0,1,3,1
U_9746323,0,2,3,2
U_9473082,0,2,6,2
U_33865,0,1,3,1
U_6633953,0,2,5,2
U_1880555,0,2,3,2
U_636804,0,3,9,3
U_8197263,0,2,3,2
U_535199,0,4,11,4
U_8043056,0,2,3,2
U_10248137,0,1,3,1
U_8721753,0,2,4,2
U_7140846,0,1,3,1
U_10574644,0,3,6,3
U_6045368,0,2,4,2
U_5100159,0,2,4,2
U_10563544,0,4,10,4
U_2024487,0,2,5,2
U_4440954,0,2,3,2
U_6632967,0,1,3,1
U_8857314,0,1,3,1
U_7079071,0,2,3,2
U_11166030,0,1,3,1
U_3756272,0,2,3,2
U_1725873,0,2,5,2
U_23658,0,4,9,4
U_284827,0,2,6,2
U_10274913,0,2,6,2
U_7577254,0,4,10,4
U_8099421,0,2,3,2
U_8364664,0,2,4,2
U_2811251,0,2,3,2
U_6637158,0,1,3,1
U_2568229,0,1,3,1
U_8981016,0,2,3,2
U_10456,0,2,4,2
U_5249302,0,2,3,2
U_9660068,0,1,3,1
U_150400,0,5,15,5
U_119795,0,3,8,3
U_8371021,0,3,6,3
U_10570641,0,2,5,2
U_6286727,0,1,3,1
U_8555417,1,2,3,2
U_6886849,0,2,4,2
U_6886848,0,1,3,1
U_2656550,0,1,3,1
U_9677688,0,2,3,2
U_10565624,0,5,14,5
U_2810081,0,2,5,2
U_6534254,1,4,9,4
U_7525855,0,2,4,2
U_8428878,0,1,3,1
U_10772964,0,2,4,2
U_8813328,0,3,8,3
U_7071922,0,1,3,1
U_6721807,0,2,4,2
U_9150473,0,1,3,1
U_8732641,0,2,6,2
U_3837899,0,3,9,3
U_9605110,0,2,3,2
U_3137469,0,2,4,2
U_8631561,0,1,3,1
U_8354015,0,2,3,2
U_11875875,0,1,3,1
U_11875876,0,2,3,2
U_8777714,0,1,3,1
U_4440755,0,2,3,2
U_7804021,0,1,3,1
U_7444869,1,2,3,2
U_10520109,0,5,15,5
U_506235,0,1,3,1
U_506232,0,1,3,1
U_555750,0,2,4,2
U_9986217,0,2,4,2
U_8445388,0,2,3,2
U_8445385,0,2,3,2
U_638093,0,1,3,1
U_9120772,0,2,3,2
U_6359821,0,2,3,2
U_58430,0,2,3,2
U_4441362,0,2,3,2
U_4441361,0,1,3,1
U_8383429,0,1,3,1
U_8882632,0,5,15,5
U_7000964,0,1,3,1
U_3241246,0,4,12,4
U_607966,0,2,6,2
U_10146704,0,1,3,1
U_9424999,0,3,8,3
U_8379257,0,1,3,1
U_9384947,0,1,3,1
U_5951317,0,2,3,2
U_9997013,0,1,3,1
U_10579139,0,1,3,1
U_8160537,0,1,3,1
U_126273,0,4,10,4
U_2491480,0,3,6,3
U_8390283,0,1,3,1
U_11020741,0,1,3,1
U_301500,0,2,4,2
U_7036177,1,2,3,2
U_4714269,0,2,4,2
U_10042908,0,1,3,1
U_9076077,1,1,3,1
U_10705260,1,2,4,2
U_714371,0,4,11,4
U_8199285,0,2,3,2
U_2490651,0,1,3,1
U_7852597,0,1,3,1
U_9443650,0,1,3,1
U_7518874,0,3,7,3
U_5306557,0,2,3,2
U_3793140,0,3,7,3
U_9948665,0,2,5,2
U_9066987,0,2,3,2
U_135323,0,2,6,2
U_152418,0,1,3,1
U_7805957,0,1,3,1
U_2930995,0,1,3,1
U_8275499,0,1,3,1
U_7540492,0,3,8,3
U_10042672,0,2,3,2
U_8429525,0,1,3,1
U_329263,0,1,3,1
U_10567276,1,1,3,1
U_3159048,0,1,3,1
U_208944,0,1,3,1
U_7097384,0,1,3,1
U_7580340,0,1,3,1
U_11347752,0,1,3,1
U_10606411,0,1,3,1
U_9255624,0,1,3,1
U_1963238,0,1,3,1
U_10130964,1,2,4,2
U_1088806,0,3,9,3
U_9467016,0,1,3,1
U_6877732,1,1,3,1
U_273841,0,1,3,1
U_10263226,1,2,4,2
U_3831793,0,2,3,2
U_6574394,0,2,3,2
U_9415441,0,2,5,2
U_8840079,0,1,3,1
U_7985269,0,3,6,3
U_4545129,0,1,3,1
U_6265490,0,2,3,2
U_7706239,0,3,9,3
U_10064671,0,2,4,2
U_5866050,0,1,3,1
U_9540700,0,2,3,2
U_7978851,0,1,3,1
U_10317752,0,1,3,1
U_10860212,0,2,3,2
U_730969,0,1,3,1
U_9995806,0,1,3,1
U_3119986,0,3,6,3
U_1711440,0,2,6,2
U_386408,0,1,3,1
U_2712060,0,1,3,1
U_5171092,0,1,3,1
U_8087491,0,3,6,3
U_7069681,0,3,6,3
U_7069684,0,2,3,2
U_8977530,0,1,3,1
U_10302552,0,1,3,1
U_10506416,0,1,3,1
U_7732390,0,1,3,1
U_395104,0,2,3,2
U_6542136,0,2,3,2
U_9684610,0,1,3,1
U_383951,0,2,4,2
U_383954,0,2,4,2
U_7664785,0,1,3,1
U_2515362,0,1,3,1
U_8448496,0,1,3,1
U_407553,0,2,4,2
U_9323397,0,2,3,2
U_10532745,0,2,3,2
U_6673102,2,2,6,2
U_7061434,0,1,3,1
U_1886042,0,1,3,1
U_6551288,0,1,3,1
U_2757625,0,2,4,2
U_3163801,0,1,3,1
U_4433852,0,2,3,2
U_10880082,0,2,6,2
U_6867851,1,2,3,2
U_2236977,0,2,4,2
U_1901932,0,2,3,2
U_6884823,0,2,5,2
U_8065143,0,2,4,2
U_6330612,0,1,3,1
U_2249956,1,2,3,2
U_4378195,0,1,3,1
U_2771378,0,1,3,1
U_2433168,0,1,3,1
U_9773500,0,3,6,3
U_7050716,0,2,3,2
U_8191327,0,1,3,1
U_598493,0,3,7,3
U_8578585,0,2,6,2
U_8123381,0,3,7,3
U_9313639,0,1,3,1
U_274827,0,3,6,3
U_7193142,0,2,3,2
U_3782043,0,2,3,2
U_8862742,0,2,3,2
U_7990335,0,1,3,1
U_6531848,0,1,3,1
U_310662,0,2,4,2
U_5414373,0,1,3,1
U_2575753,0,2,4,2
U_8246529,0,2,5,2
U_8660821,0,1,3,1
U_10995867,0,1,3,1
U_9806778,0,1,3,1
U_4421776,0,2,5,2
U_3201342,0,1,3,1
U_10205366,0,1,3,1
U_8173051,0,3,6,3
U_2928894,0,2,6,2
U_5052485,0,1,3,1
U_3202865,1,2,5,2
U_10378894,0,2,3,2
U_9459913,0,2,4,2
U_1829397,0,2,3,2
U_8415969,0,1,3,1
U_10494488,0,2,3,2
U_1578679,0,2,3,2
U_6204690,0,2,4,2
U_8204715,0,1,3,1
U_11585114,0,2,3,2
U_10915109,0,2,5,2
U_6940939,0,4,10,4
U_9200329,0,1,3,1
U_8039377,0,2,3,2
U_8767918,1,2,3,2
U_9069040,0,1,3,1
U_7678780,0,1,3,1
U_7678787,0,2,3,2
U_10695717,0,2,3,2
U_578690,0,1,3,1
U_578697,0,2,3,2
U_10233555,0,1,3,1
U_7846412,0,2,3,2
U_8438506,0,4,9,4
U_1078008,0,3,6,3
U_6810397,0,2,3,2
U_7374684,1,2,3,2
U_10416394,0,2,3,2
U_10416390,0,2,4,2
U_4290688,0,1,3,1
U_7029200,0,1,3,1
U_234728,0,3,7,3
U_4270038,0,2,3,2
U_2440726,0,3,7,3
U_6958410,1,2,4,2
U_8447146,0,2,5,2
U_2022125,0,2,4,2
U_9820288,0,1,3,1
U_9231427,0,2,5,2
U_6420538,0,2,5,2
U_2733375,0,2,4,2
U_10221423,0,2,6,2
U_7948665,0,2,3,2
U_9023676,0,1,3,1
U_10087256,0,2,4,2
