user_id,num_recomendations,evaluate,matches
U_10489220,3,3,3
U_1048924,10,10,4
U_10489628,2,2,1
U_1048963,2,2,1
U_10489706,2,2,1
U_10491269,2,2,1
U_104913,3,3,3
U_10491532,2,2,1
U_10491749,2,2,2
U_10491839,2,2,2
U_10491961,2,2,2
U_10492494,2,2,2
U_10492510,2,2,1
U_10492746,2,2,1
U_10492837,2,2,2
U_10492950,2,2,0
U_1049362,3,3,3
U_10493840,2,2,1
U_10493873,2,2,1
U_10494656,4,4,2
U_10494850,2,2,1
U_10494903,3,3,3
U_10495247,3,3,1
U_10495383,3,3,2
U_10495799,2,2,2
U_10496205,2,2,1
U_10496953,2,2,1
U_10497041,2,2,2
U_10497073,2,2,1
U_10497942,2,2,2
U_10497956,2,2,1
U_1049796,2,2,2
U_10498112,2,2,1
U_10498227,2,2,2
U_10499344,2,2,1
U_10499704,2,2,1
U_10499764,2,2,1
U_10499892,2,2,1
U_10500066,2,2,2
U_10500110,2,2,1
U_10500127,3,3,2
U_1050096,2,2,1
U_10501516,3,3,3
U_1050157,2,2,1
U_10501592,2,2,0
U_10502294,2,2,1
U_10502321,2,2,1
U_1050251,2,2,1
U_10503132,2,2,1
U_10503420,2,2,1
U_10503444,2,2,1
U_10503454,2,2,1
U_105035,2,2,2
U_10503677,2,2,1
U_10504198,2,2,1
U_10504229,2,2,2
U_10504271,2,2,1
U_10504487,4,4,2
U_10504699,2,2,2
U_10504840,2,2,1
U_10504891,2,2,2
U_10505085,3,3,3
U_10505253,2,2,1
U_1050560,2,2,2
U_10506017,2,2,1
U_10506261,2,2,2
U_10506395,2,2,2
U_10506634,2,2,1
U_10506660,3,3,1
U_10506741,2,2,1
U_10507057,2,2,2
U_10507071,2,2,2
U_10507776,2,2,2
U_10508741,3,3,2
U_10508957,2,2,1
U_10509010,3,3,2
U_10509070,2,2,1
U_10509711,2,2,1
U_10510189,2,2,1
U_10510801,5,5,3
U_10511031,2,2,1
U_10511309,2,2,2
U_10511570,2,2,2
U_10512016,4,4,1
U_10512235,2,2,2
U_10512594,2,2,1
U_1051320,2,2,1
U_1051389,7,7,4
U_10514104,2,2,2
U_10514287,2,2,2
U_10514294,2,2,2
U_10514794,2,2,1
U_10515062,3,3,2
U_1051512,3,3,2
U_10515777,2,2,1
U_10515812,2,2,1
U_10516095,2,2,2
U_10516291,3,3,2
U_10516315,2,2,1
U_10516559,2,2,1
U_10517066,2,2,1
U_10517616,2,2,2
U_10517665,2,2,1
U_10518808,2,2,1
U_10519166,2,2,1
U_10519275,2,2,2
U_10519465,2,2,1
U_10519523,2,2,1
U_10519531,2,2,1
U_10519579,2,2,1
U_10519703,2,2,2
U_10519890,11,11,4
U_10520109,5,5,3
U_10520245,2,2,2
U_105203,3,3,3
U_10520332,2,2,1
U_10520455,4,4,2
U_10520529,2,2,2
U_10521024,2,2,2
U_10521265,3,3,2
U_10521268,2,2,1
U_10521477,2,2,2
U_10521667,2,2,2
U_10521807,2,2,0
U_10521840,2,2,0
U_10522038,2,2,1
U_10522161,4,4,3
U_10522391,2,2,2
U_10523003,2,2,1
U_10523117,2,2,1
U_10523170,2,2,2
U_10523493,3,3,3
U_10523994,2,2,2
U_10524957,4,4,2
U_10525039,2,2,1
U_10525194,2,2,1
U_10525277,4,4,2
U_10525480,4,4,2
U_10525531,2,2,2
U_10526071,2,2,2
U_10526904,2,2,2
U_10527342,2,2,2
U_10527654,2,2,2
U_10527691,2,2,1
U_10528518,2,2,1
U_10528930,2,2,2
U_10529576,2,2,1
U_10529864,2,2,1
U_10529980,5,5,4
U_10530125,2,2,1
U_10530155,2,2,2
U_10530366,2,2,1
U_10530585,2,2,1
U_10530774,2,2,1
U_10530905,4,4,3
U_10531105,2,2,1
U_10531109,2,2,1
U_10531234,2,2,1
U_10531300,2,2,2
U_10531430,2,2,1
U_10531697,2,2,2
U_10531884,2,2,1
U_10532048,2,2,1
U_10532323,4,4,2
U_10532360,3,3,2
U_10532503,3,3,1
U_10532597,2,2,1
U_10532642,2,2,1
U_10532650,3,3,1
U_10532937,2,2,1
U_10533512,3,3,2
U_10533652,3,3,1
U_10533763,5,5,2
U_10534034,2,2,1
U_10534480,2,2,1
U_10534515,2,2,2
U_10534626,2,2,0
U_10535188,2,2,1
U_10535269,3,3,3
U_10535405,7,7,3
U_10535756,2,2,2
U_10535757,4,4,2
U_10535906,2,2,2
U_10535994,2,2,2
U_10536420,3,3,2
U_10536829,3,3,3
U_10537300,2,2,1
U_10537401,2,2,2
U_10537518,2,2,2
U_10537678,2,2,1
U_10537742,2,2,1
U_10538107,2,2,2
U_10538274,2,2,1
U_10538655,2,2,1
U_10539052,3,3,1
U_10539102,4,4,3
U_10539385,2,2,2
U_10539521,2,2,1
U_10540360,3,3,3
U_10540445,2,2,1
U_10541080,2,2,1
U_10541136,2,2,2
U_10541394,2,2,1
U_10541809,2,2,2
U_10542010,2,2,2
U_10542284,2,2,1
U_10542372,2,2,2
U_10542729,2,2,1
U_10542777,2,2,1
U_10542840,2,2,1
U_10543001,2,2,1
U_10543259,2,2,2
U_10543610,2,2,2
U_10544000,3,3,1
U_10544036,2,2,1
U_10544485,2,2,1
U_10544573,2,2,1
U_10544803,2,2,2
U_10545063,2,2,1
U_10545471,4,4,2
U_10546833,2,2,2
U_10546885,2,2,1
U_10547124,2,2,1
U_10547269,2,2,1
U_10547445,4,4,0
U_10547615,2,2,2
U_10548043,2,2,1
U_10548612,2,2,1
U_10548678,2,2,2
U_10548802,2,2,1
U_10549745,2,2,1
U_10549867,2,2,1
U_10549900,2,2,1
U_10549964,2,2,2
U_10550133,2,2,1
U_10550149,2,2,1
U_10550218,2,2,1
U_10550502,2,2,2
U_10550624,3,3,2
U_10550831,2,2,2
U_10551033,3,3,1
U_10551106,2,2,2
U_10551112,2,2,1
U_10551431,2,2,2
U_10551463,4,4,1
U_10551512,2,2,1
U_10551515,4,4,2
U_10551622,3,3,1
U_10551804,2,2,2
U_10553062,2,2,1
U_10553655,2,2,1
U_10553702,2,2,1
U_10554692,2,2,2
U_10555332,4,4,0
U_10555889,3,3,2
U_10556185,2,2,2
U_10556430,3,3,2
U_10556462,2,2,1
U_10556483,2,2,1
U_10556512,2,2,1
U_10556545,3,3,0
U_10556814,2,2,2
U_10557089,3,3,2
U_10557373,2,2,2
U_10557385,2,2,1
U_10557600,2,2,1
U_1055768,2,2,2
U_10558150,3,3,1
U_10558163,3,3,2
U_10558198,4,4,3
U_10558232,2,2,2
U_10558308,4,4,3
U_10558413,2,2,1
U_10558532,7,7,2
U_10558645,2,2,1
U_10558796,2,2,1
U_105591,4,4,3
U_10559325,3,3,3
U_10559373,3,3,2
U_10559376,2,2,2
U_10559407,3,3,2
U_10560083,2,2,2
U_10560327,4,4,3
U_10560986,2,2,2
U_10560989,2,2,2
U_10561403,2,2,2
U_10561424,3,3,1
U_10561515,3,3,1
U_10561881,3,3,2
U_10562272,2,2,2
U_10563544,4,4,2
U_10563879,2,2,1
U_10564783,4,4,2
U_10565443,2,2,1
U_10565624,5,5,2
U_10565654,4,4,3
U_10566391,4,4,3
U_10566467,2,2,1
U_10566486,2,2,2
U_10566689,4,4,3
U_10566781,2,2,1
U_10566824,2,2,2
U_10567451,2,2,1
U_10567589,4,4,3
U_10567656,2,2,2
U_10567675,2,2,1
U_10567774,2,2,2
U_10567778,2,2,1
U_10567803,2,2,2
U_10567888,3,3,1
U_10567923,2,2,1
U_10567955,2,2,1
U_10568103,3,3,2
U_10568200,2,2,2
U_10568424,2,2,1
U_10568507,2,2,2
U_10568721,2,2,1
U_10568770,3,3,2
U_10568783,2,2,2
U_10568815,2,2,1
U_10568956,2,2,1
U_10569028,3,3,2
U_10569153,3,3,2
U_10569297,2,2,0
U_10569371,2,2,1
U_10569534,2,2,1
U_10569580,3,3,1
U_10569613,2,2,1
U_10569646,2,2,1
U_10569794,2,2,2
U_10569798,3,3,2
U_10569884,4,4,2
U_10570141,2,2,1
U_10570602,3,3,2
U_10570641,2,2,0
U_10571099,2,2,1
U_10571309,2,2,2
U_10571709,2,2,0
U_10571927,2,2,2
U_10572141,2,2,1
U_10572282,2,2,1
U_10572377,2,2,1
U_10572558,2,2,2
U_10572563,2,2,1
U_10572642,2,2,1
U_10572857,2,2,1
U_10572946,2,2,2
U_10573057,4,4,2
U_10573106,2,2,2
U_10573280,2,2,2
U_10573292,2,2,1
U_10573508,2,2,1
U_10573653,2,2,0
U_10573714,2,2,1
U_10573723,3,3,2
U_10574139,3,3,2
U_10574425,3,3,2
U_10574438,3,3,2
U_10574528,2,2,2
U_10574644,3,3,3
U_10574743,3,3,1
U_10574836,2,2,1
U_10574879,2,2,1
U_10574907,2,2,1
U_10574977,2,2,2
U_10575090,3,3,2
U_10575503,3,3,2
U_10575534,4,4,2
U_10575548,2,2,1
U_10575632,3,3,1
U_10575759,2,2,2
U_10575777,2,2,1
U_10575797,2,2,1
U_10575945,2,2,2
U_10576092,2,2,1
U_10576111,2,2,1
U_10576265,3,3,2
U_10576799,5,5,4
U_10576809,2,2,1
U_10576838,2,2,2
U_10576897,3,3,0
U_10576953,2,2,2
U_10576966,2,2,2
U_10576973,8,8,3
U_10577339,2,2,0
U_10577352,2,2,1
U_10577636,2,2,2
U_10577970,2,2,2
U_10577973,2,2,0
U_1057799,2,2,2
U_10578030,2,2,1
U_10578351,2,2,1
U_10578489,2,2,1
U_10579094,2,2,1
U_10579210,2,2,1
U_10579356,3,3,3
U_10579484,2,2,1
U_10579615,2,2,1
U_10579848,2,2,1
U_10579944,2,2,1
U_10580116,2,2,2
U_10580405,2,2,2
U_10580425,3,3,1
U_10580562,2,2,1
U_10580686,3,3,2
U_10580871,2,2,2
U_10580910,2,2,1
U_10581063,4,4,3
U_10581090,2,2,1
U_10581164,2,2,1
U_10581397,2,2,1
U_10581589,2,2,1
U_10581716,2,2,2
U_10582116,3,3,2
U_10582326,2,2,1
U_10582459,2,2,1
U_10582598,2,2,2
U_10582841,2,2,2
U_10582860,2,2,1
U_10583097,2,2,1
U_10583421,2,2,2
U_10583435,3,3,2
U_10583971,2,2,2
U_10584104,2,2,1
U_10584289,5,5,2
U_10584481,2,2,2
U_10584517,2,2,1
U_10584666,2,2,2
U_10584745,2,2,1
U_10584903,2,2,2
U_10585050,3,3,2
U_10585172,2,2,2
U_10585204,2,2,1
U_10585513,3,3,2
U_10585604,3,3,3
U_10585713,2,2,1
U_10585726,2,2,2
U_10585837,2,2,2
U_1058609,2,2,2
U_10586097,2,2,2
U_10586399,2,2,1
U_10586860,2,2,1
U_10587387,2,2,1
U_10588296,2,2,2
U_10588383,2,2,1
U_10588442,2,2,1
U_10588463,2,2,1
U_10588874,3,3,1
U_10589859,3,3,2
U_10590402,2,2,1
U_10590848,3,3,2
U_10591205,2,2,2
U_10591218,2,2,1
U_10591250,3,3,3
U_10591397,2,2,1
U_10591410,2,2,2
U_10591885,2,2,1
U_10593214,2,2,2
U_10594429,3,3,2
U_10594501,2,2,2
U_10594786,6,6,3
U_10594850,2,2,2
U_10595782,2,2,2
U_10595797,2,2,2
U_10596361,2,2,1
U_10596467,3,3,2
U_10596714,4,4,2
U_10596725,3,3,1
U_10596759,2,2,1
U_10597151,2,2,2
U_10597155,2,2,2
U_10597555,2,2,1
U_10599209,2,2,0
U_10599288,2,2,2
U_10599321,2,2,2
U_10599397,2,2,0
U_10599483,2,2,1
U_10599536,3,3,2
U_10599601,2,2,2
U_10600194,2,2,1
U_106004,2,2,1
U_10600592,2,2,1
U_10600745,2,2,1
U_10601,2,2,1
U_10601306,2,2,1
U_10601418,2,2,1
U_10601708,2,2,1
U_10601715,3,3,2
U_10602166,2,2,1
U_10602396,2,2,2
U_10602497,3,3,3
U_10602862,2,2,2
U_10602872,2,2,2
U_10603546,3,3,1
U_10603759,2,2,2
U_10603938,2,2,0
U_10604739,2,2,1
U_10604956,2,2,2
U_10605150,3,3,2
U_10605770,2,2,2
U_10606626,3,3,1
U_10606964,2,2,2
U_10607012,2,2,2
U_10607037,2,2,1
U_10607206,2,2,1
U_10608049,3,3,2
U_10608322,2,2,2
U_10608344,3,3,0
U_10608498,2,2,2
U_10608691,2,2,1
U_10608800,2,2,1
U_10609081,3,3,2
U_10609652,3,3,2
U_10610272,2,2,2
U_10610423,3,3,1
U_10610459,2,2,2
U_10610585,2,2,2
U_10610609,2,2,1
U_10610838,2,2,2
U_10611149,3,3,3
U_10611184,2,2,2
U_10611196,2,2,1
U_10611473,2,2,2
U_10612247,2,2,1
U_10612281,2,2,1
U_10612635,2,2,1
U_10612981,3,3,2
U_10613513,3,3,2
U_10613966,2,2,1
U_10614197,2,2,2
U_106146,3,3,2
U_10614921,2,2,1
U_10615623,2,2,2
U_10615747,3,3,1
U_10615990,3,3,1
U_10616585,2,2,1
U_10617585,2,2,2
U_10617588,2,2,2
U_106182,2,2,1
U_10619930,2,2,1
U_10620275,3,3,2
U_10620987,2,2,1
U_10621168,3,3,2
U_1062132,2,2,2
U_10621655,2,2,1
U_10621776,3,3,2
U_10622036,3,3,2
U_1062226,2,2,1
U_10622779,2,2,1
U_10623558,2,2,2
U_10624724,2,2,1
U_1062625,2,2,2
U_10627249,2,2,1
U_1062730,2,2,2
U_10627335,2,2,2
U_10628063,2,2,1
U_10628491,3,3,1
U_10628846,2,2,2
U_10629515,2,2,1
U_10630131,4,4,4
U_10630237,2,2,1
U_10630432,2,2,2
U_10630545,2,2,1
U_10630692,2,2,1
U_10630899,2,2,1
U_10631224,2,2,0
U_106317,2,2,1
U_106321,4,4,3
U_10632634,2,2,1
U_10633129,2,2,1
U_10633848,2,2,1
U_10634089,2,2,2
U_10634212,2,2,2
U_10634434,2,2,2
U_10634749,2,2,1
U_10635242,2,2,1
U_10635567,2,2,1
U_10635711,2,2,0
U_10636854,2,2,2
U_10637262,2,2,2
U_10637284,4,4,3
U_10638098,2,2,2
U_10639208,2,2,1
U_10639233,2,2,1
U_10639252,2,2,2
U_10639564,2,2,1
U_10639824,3,3,2
U_10642515,2,2,1
U_10643206,2,2,2
U_10643238,2,2,1
U_106433,8,8,4
U_10643395,2,2,1
U_10643496,2,2,1
U_10647006,2,2,2
U_1064707,4,4,2
U_10647505,2,2,2
U_106490,2,2,0
U_10649189,2,2,2
U_10649364,2,2,1
U_10649570,2,2,2
U_10650301,2,2,1
U_10651383,2,2,1
U_10651387,3,3,2
U_10651869,4,4,3
U_10651882,3,3,2
U_10652525,2,2,2
U_10653290,4,4,2
U_10653803,2,2,1
U_10653976,2,2,1
U_10656191,2,2,1
U_10656286,2,2,1
U_10656650,2,2,2
U_10657139,2,2,1
U_10657186,2,2,0
U_10657206,3,3,3
U_10658049,9,9,6
U_10658513,3,3,2
U_10659007,2,2,2
U_10659128,3,3,2
U_1065918,3,3,3
U_10659283,2,2,2
U_10659285,2,2,1
U_10659380,3,3,2
U_10659424,2,2,1
U_10660160,2,2,1
U_10660415,5,5,3
U_10661,3,3,1
U_10661017,3,3,1
U_1066105,2,2,2
U_10661063,3,3,2
U_10661074,2,2,2
U_10661681,2,2,1
U_10661765,2,2,2
U_10661909,2,2,2
U_10661946,2,2,2
U_10662117,2,2,1
U_10662332,2,2,2
U_10662385,2,2,2
U_10662678,3,3,3
U_10662969,2,2,2
U_10662991,3,3,1
U_10663702,2,2,1
U_10664030,2,2,1
U_10664323,3,3,2
U_10664673,2,2,1
U_10664827,2,2,1
U_10665118,3,3,3
U_10665119,3,3,2
U_10665161,2,2,1
U_1066528,2,2,2
U_1066551,2,2,1
U_1066572,2,2,0
U_10666006,2,2,2
U_10666266,3,3,2
U_10666597,2,2,0
U_10666688,2,2,1
U_10667308,3,3,2
U_10667551,2,2,1
U_10667567,2,2,1
U_10667719,2,2,1
U_10667786,3,3,1
U_10668010,2,2,2
U_10668034,2,2,2
U_10668103,4,4,3
U_10668470,3,3,2
U_10668477,2,2,2
U_106686,2,2,1
U_10669092,2,2,1
U_1066935,2,2,2
U_1066967,3,3,2
U_10669693,2,2,1
U_10669915,4,4,1
U_10669997,3,3,2
U_106702,2,2,1
U_10670885,2,2,2
U_1067120,3,3,1
U_10672565,2,2,1
U_10673987,2,2,2
U_10674265,4,4,4
U_10675468,2,2,1
U_10675651,2,2,0
U_1067584,4,4,3
U_10676324,3,3,3
U_10676416,3,3,3
U_10676625,2,2,1
U_1067789,6,6,2
U_10678556,3,3,2
U_10678657,3,3,2
U_10678661,2,2,2
U_10678719,2,2,1
U_10680060,2,2,1
U_1068053,2,2,2
U_10680779,2,2,1
U_10680978,2,2,1
U_1068135,2,2,1
U_1068142,3,3,2
U_1068165,4,4,2
U_1068166,4,4,3
U_10681833,2,2,1
U_10682096,2,2,1
U_106824,10,10,6
U_10684545,2,2,1
U_10685825,3,3,1
U_1068659,3,3,2
U_1068777,3,3,3
U_10687971,2,2,1
U_10688104,2,2,1
U_10688378,2,2,1
U_10688572,3,3,1
U_10689625,3,3,2
U_1068991,3,3,2
U_10690064,3,3,1
U_10690493,2,2,2
U_1069141,2,2,2
U_1069156,2,2,2
U_10692,3,3,2
U_1069236,3,3,2
U_1069279,2,2,2
U_10693493,2,2,1
U_10693738,2,2,1
U_10693796,2,2,2
U_1069380,2,2,2
U_10693995,3,3,0
U_10694167,5,5,3
U_10694539,5,5,3
U_10694773,2,2,1
U_10694830,2,2,2
U_10695443,2,2,1
U_10696613,2,2,2
U_10696939,2,2,1
U_10697082,3,3,2
U_10697203,2,2,1
U_10697662,2,2,2
U_10698000,4,4,3
U_10700042,2,2,1
U_10701518,2,2,1
U_10701620,2,2,2
U_10701629,2,2,1
U_10701811,5,5,3
U_10702256,2,2,1
U_10703260,2,2,2
U_10703401,2,2,0
U_10703408,3,3,1
U_10703599,2,2,1
U_10703779,2,2,1
U_10703836,2,2,1
U_10704440,2,2,2
U_10704725,2,2,1
U_10705260,2,2,2
U_10706014,3,3,2
U_10706234,2,2,1
U_10706397,2,2,1
U_10707094,3,3,2
U_1070720,3,3,1
U_10707861,3,3,1
U_10708277,2,2,1
U_10708303,2,2,2
U_10708352,2,2,1
U_10708405,4,4,3
U_10708955,2,2,1
U_10709462,2,2,1
U_10709497,2,2,1
U_10709788,5,5,3
U_10710423,3,3,2
U_1071090,3,3,1
U_10710959,2,2,1
U_10710989,3,3,1
U_1071138,2,2,2
U_10711445,3,3,2
U_107119,3,3,1
U_1071211,3,3,1
U_10713622,2,2,1
U_10714311,2,2,1
U_10714425,2,2,1
U_1071542,2,2,1
U_10715445,2,2,2
U_10715885,2,2,1
U_10716109,2,2,1
U_10716678,2,2,2
U_10716830,2,2,1
U_1071689,2,2,2
U_1071695,3,3,3
U_10717180,2,2,1
U_1071719,3,3,3
U_1071752,4,4,2
U_1071840,2,2,2
U_1071873,6,6,3
U_10720382,3,3,2
U_10720388,2,2,2
U_10720396,2,2,1
U_107208,2,2,1
U_10720835,2,2,1
U_10721586,2,2,1
U_10721596,2,2,2
U_1072168,2,2,2
U_10721770,4,4,1
U_10722070,2,2,2
U_10722959,2,2,1
U_10723481,2,2,2
U_10724512,5,5,1
U_10725844,2,2,2
U_10726212,2,2,1
U_1072691,2,2,1
U_1072701,2,2,2
U_10728386,2,2,2
U_107290,2,2,2
U_10729018,2,2,1
U_107292,2,2,2
U_1072971,2,2,2
U_10729800,2,2,2
U_10729805,3,3,1
U_10729829,2,2,2
U_10731089,2,2,2
U_10731246,2,2,1
U_1073292,3,3,3
U_10733047,2,2,1
U_10733574,3,3,2
U_1073372,2,2,2
U_10734875,2,2,2
U_10734893,3,3,1
U_10735034,2,2,1
U_10736550,2,2,2
U_10737775,4,4,2
U_10737825,2,2,2
U_10737854,2,2,1
U_10738370,2,2,2
U_10739045,2,2,1
U_10739216,2,2,1
U_10739597,2,2,1
U_1074166,2,2,1
U_10741707,2,2,2
U_10745523,2,2,2
U_10746044,2,2,2
U_10746197,2,2,1
U_10746334,2,2,2
U_10746811,3,3,2
U_10747035,2,2,1
U_10748179,2,2,1
U_10748568,3,3,3
U_10748942,5,5,2
U_10749540,2,2,2
U_10749773,3,3,2
U_10750729,2,2,1
U_10750945,4,4,3
U_10751464,3,3,3
U_107520,2,2,2
U_10752292,2,2,1
U_10752300,3,3,2
U_10752592,2,2,2
U_10753625,2,2,1
U_10753694,2,2,0
U_1075479,2,2,2
U_10757240,2,2,1
U_10757784,5,5,2
U_10758763,2,2,1
U_10759067,2,2,1
U_10759106,2,2,1
U_10759166,2,2,0
U_10759345,2,2,2
U_10759983,2,2,1
U_10761112,2,2,1
U_10761174,2,2,2
U_1076131,2,2,1
U_10762140,2,2,1
U_10762246,2,2,1
U_10762384,2,2,2
U_10762810,4,4,2
U_10763004,2,2,2
U_10763064,2,2,1
U_10763482,3,3,3
U_10764603,2,2,2
U_10764685,4,4,2
U_10764754,3,3,2
U_10764852,2,2,1
U_10765102,3,3,2
U_1076555,2,2,2
U_10765747,2,2,2
U_10766244,2,2,1
U_10766354,3,3,3
U_10767447,2,2,2
U_10767577,2,2,2
U_10767626,2,2,1
U_10767997,3,3,2
U_10768012,5,5,2
U_107682,2,2,2
U_107695,2,2,2
U_107697,2,2,2
U_1076979,4,4,2
U_10769847,2,2,2
U_10769902,2,2,1
U_1077025,2,2,2
U_10770572,2,2,1
U_10770703,2,2,1
U_10770820,2,2,2
U_10772331,5,5,4
U_10772892,3,3,1
U_10772964,2,2,2
U_10772965,2,2,1
U_10773103,2,2,1
U_10773629,2,2,2
U_10773716,3,3,3
U_10773728,3,3,3
U_10774296,2,2,1
U_10774539,4,4,3
U_1077466,5,5,4
U_1077502,2,2,2
U_10775115,2,2,2
U_10775238,4,4,2
U_10775958,2,2,0
U_10776181,2,2,1
U_10776274,3,3,0
U_10777383,2,2,1
U_10777879,4,4,3
U_10778026,2,2,1
U_1077820,3,3,2
U_10778510,7,7,3
U_1077886,3,3,2
U_10779401,3,3,3
U_1078008,3,3,3
U_1078092,3,3,3
U_10781,4,4,3
U_10781344,3,3,2
U_10781749,2,2,2
U_10781848,2,2,2
U_1078185,2,2,2
U_10782260,3,3,2
U_1078230,3,3,2
U_10782910,2,2,2
U_10783075,3,3,1
U_1078324,3,3,3
U_10783731,2,2,1
U_1078383,2,2,1
U_1078391,4,4,2
U_10784006,2,2,1
U_1078459,3,3,2
U_10785513,2,2,2
U_10786051,2,2,2
U_1078651,2,2,2
U_1078718,2,2,1
U_10787604,2,2,2
U_1078791,3,3,2
U_1078824,3,3,2
U_10788601,2,2,2
U_10789139,3,3,2
U_10790494,3,3,2
U_107910,2,2,1
U_10791237,2,2,2
U_10791485,2,2,1
U_10791871,7,7,2
U_10791888,2,2,2
U_107920,2,2,2
U_10792368,2,2,2
U_10792901,2,2,1
U_10793268,2,2,1
U_10793840,2,2,2
U_10794230,2,2,2
U_10794728,2,2,1
U_10794841,2,2,2
U_10795273,3,3,1
U_10795983,3,3,2
U_10796026,2,2,2
U_10797162,2,2,2
U_1079884,3,3,2
U_10799050,2,2,0
U_1080078,2,2,1
U_10800885,2,2,1
U_10801956,8,8,4
U_10802719,2,2,1
U_10803751,3,3,2
U_10804207,2,2,1
U_1080424,2,2,1
U_10804324,2,2,1
U_1080450,5,5,3
U_10804533,3,3,2
U_1080522,2,2,1
U_10805552,2,2,2
U_108058,2,2,1
U_10807434,2,2,1
U_1080745,2,2,2
U_10807562,3,3,2
U_10808620,2,2,1
U_1080956,3,3,2
U_10809821,2,2,1
U_10810316,5,5,3
U_10810619,2,2,1
U_10810668,2,2,2
U_10811335,2,2,2
U_10812015,2,2,1
U_10812219,2,2,1
U_10812416,2,2,2
U_10812792,4,4,2
U_10813020,2,2,1
U_10813285,2,2,1
U_10813390,3,3,2
U_10813522,2,2,2
U_10814005,2,2,2
U_1081405,3,3,2
U_1081428,2,2,2
U_10814824,2,2,1
U_10815154,3,3,2
U_10815319,3,3,2
U_10815831,2,2,1
U_1081692,2,2,1
U_1081877,2,2,1
U_10818802,2,2,1
U_10818968,3,3,1
U_10819018,2,2,1
U_10819038,3,3,2
U_10819594,2,2,2
U_10820012,2,2,1
U_10820134,2,2,2
U_1082164,2,2,1
U_10821840,2,2,2
U_10821844,2,2,1
U_10821931,2,2,2
U_10821948,2,2,1
U_1082406,2,2,2
U_1082541,2,2,1
U_1082651,2,2,2
U_1082743,2,2,1
U_1082902,9,9,5
U_10830791,2,2,2
U_10832614,2,2,1
U_10832803,2,2,1
U_10832818,2,2,1
U_10834568,2,2,2
U_10834846,2,2,2
U_10835734,2,2,2
U_10837449,2,2,1
U_10837473,2,2,1
U_10837669,2,2,1
U_1083781,3,3,2
U_10838153,2,2,0
U_10838700,2,2,1
U_10838888,2,2,1
U_10839268,3,3,2
U_10839285,3,3,1
U_1083945,2,2,2
U_10840761,2,2,2
U_10840813,2,2,1
U_10840916,2,2,1
U_10841397,2,2,2
U_10842073,2,2,2
U_10842210,2,2,2
U_1084311,2,2,2
U_10843471,2,2,2
U_10843515,3,3,2
U_10843556,2,2,2
U_10845064,3,3,2
U_108460,2,2,1
U_10846425,2,2,1
U_10846687,2,2,1
U_10846690,4,4,2
U_10846822,2,2,2
U_10846905,2,2,2
U_10849187,3,3,2
U_10849530,2,2,1
U_10849593,5,5,2
U_10849633,2,2,1
U_10849752,2,2,2
U_10850554,3,3,1
U_10851587,2,2,1
U_10851593,2,2,1
U_10851642,2,2,1
U_10852572,4,4,1
U_10852938,3,3,2
U_10853272,2,2,2
U_10853359,2,2,2
U_10853392,2,2,1
U_10854248,2,2,1
U_10854319,2,2,0
U_10854429,2,2,1
U_10855618,3,3,3
U_10856146,2,2,2
U_1085646,2,2,2
U_10857070,2,2,1
U_10857071,2,2,1
U_10857106,2,2,1
U_10857121,2,2,2
U_10857283,2,2,1
U_10857723,2,2,1
U_10857832,2,2,2
U_10859124,2,2,2
U_10859467,2,2,1
U_10860771,2,2,1
U_10861016,2,2,1
U_10861164,2,2,1
U_1086122,2,2,2
U_10861521,2,2,0
U_10862554,3,3,2
U_10862826,2,2,2
U_10863128,6,6,2
U_10863466,3,3,2
U_1086418,2,2,1
U_10864208,2,2,0
U_1086422,3,3,2
U_1086523,3,3,2
U_1086614,2,2,0
U_1086644,2,2,1
U_1086717,2,2,1
U_1086730,2,2,1
U_10867763,3,3,1
U_10867815,2,2,1
U_1086846,2,2,2
U_10868469,8,8,3
U_1086847,2,2,1
U_10868501,2,2,2
U_1086855,2,2,2
U_1086859,2,2,2
U_10868634,2,2,1
U_10868795,2,2,2
U_10868881,2,2,1
U_10869,6,6,3
U_10869500,2,2,1
U_10869580,2,2,2
U_10869714,3,3,2
U_10869868,2,2,1
U_1087,2,2,1
U_10870033,2,2,2
U_1087008,2,2,1
U_10870675,3,3,2
U_10871663,3,3,1
U_10871710,2,2,2
U_108718,2,2,2
U_1087345,3,3,2
U_1087346,3,3,2
U_10874350,4,4,2
U_10874725,2,2,2
U_10874879,2,2,0
U_10875222,4,4,3
U_10875496,2,2,1
U_1087568,2,2,0
U_1087656,3,3,2
U_10877144,2,2,2
U_10877328,2,2,2
U_1087739,2,2,1
U_10877479,2,2,1
U_10877494,2,2,1
U_10877827,2,2,2
U_10878248,2,2,2
U_10878507,11,11,5
U_10878766,2,2,2
U_10878819,2,2,1
U_1087925,2,2,1
U_10879256,2,2,2
U_10879261,2,2,2
U_10879631,4,4,2
U_10879895,2,2,2
U_10879971,2,2,1
U_10880070,3,3,1
U_10880082,2,2,1
U_1088011,2,2,2
U_10880189,2,2,0
U_1088087,2,2,1
U_10881409,2,2,0
U_10882167,2,2,1
U_10882330,2,2,2
U_1088236,2,2,2
U_10882527,3,3,2
U_1088300,5,5,3
U_10883151,3,3,3
U_1088405,3,3,0
U_10884805,2,2,1
U_1088483,2,2,2
U_10885166,2,2,2
U_10885444,2,2,1
U_1088551,2,2,2
